,date,symbol,price,return,volume,shares_out
482,20120131,AMGN,67.93,0.057935,1435603.0,795600.0
483,20120229,AMGN,68.01,0.006476999999999999,1192389.0,791432.0
484,20120330,AMGN,67.97,-0.000588,943340.0,781100.0
485,20120430,AMGN,71.11,0.046197,833136.0,777708.0
486,20120531,AMGN,69.52,-0.017297,955064.0,777708.0
487,20120629,AMGN,72.91,0.048763,1110471.0,769200.0
488,20120731,AMGN,82.6,0.132904,1075313.0,770769.0
489,20120831,AMGN,83.92,0.020339,829662.0,770769.0
490,20120928,AMGN,84.29,0.004409000000000001,932937.0,768100.0
491,20121031,AMGN,86.49,0.0261,852237.0,767355.0
492,20121130,AMGN,88.8,0.030871,862605.0,767355.0
493,20121231,AMGN,86.2,-0.029279000000000003,739328.0,756300.0
494,20130131,AMGN,85.46,-0.008584999999999999,1480935.0,756300.0
495,20130228,AMGN,91.55,0.076761,1158434.0,748430.0
496,20130328,AMGN,102.51,0.119716,869584.0,749600.0
497,20130430,AMGN,104.21,0.016584,1055854.0,749977.0
498,20130531,AMGN,100.53,-0.030802999999999997,730367.0,749977.0
499,20130628,AMGN,98.66,-0.018601,769022.0,752900.0
500,20130731,AMGN,108.29,0.097608,692561.0,753356.0
501,20130830,AMGN,108.94,0.010343000000000001,773408.0,753356.0
502,20130930,AMGN,111.925,0.0274,650269.0,754100.0
503,20131031,AMGN,116.14,0.037659,712335.0,754126.0
504,20131129,AMGN,114.08,-0.01369,653103.0,754126.0
505,20131231,AMGN,114.08,0.0,582991.0,754600.0
506,20140131,AMGN,118.95,0.042689,745274.0,754600.0
507,20140228,AMGN,124.02,0.047751,633109.0,755007.0
508,20140331,AMGN,123.34,-0.005483,741544.0,756900.0
509,20140430,AMGN,111.75,-0.093968,1001121.0,757022.0
510,20140530,AMGN,115.99,0.0434,662150.0,757022.0
511,20140630,AMGN,118.37,0.020519,545665.0,759400.0
512,20140731,AMGN,127.39,0.07620199999999999,708270.0,759607.0
513,20140829,AMGN,139.38,0.098909,671407.0,759607.0
514,20140930,AMGN,140.46001,0.007749,621551.0,760600.0
515,20141031,AMGN,162.17999,0.154635,1243801.0,760670.0
516,20141128,AMGN,165.31,0.023061,632173.0,760670.0
517,20141231,AMGN,159.28999,-0.036416000000000004,770302.0,760400.0
518,20150130,AMGN,152.25999,-0.044133,731667.0,760400.0
519,20150227,AMGN,157.72,0.041048,684297.0,758861.0
520,20150331,AMGN,159.85001,0.013505000000000001,740842.0,760400.0
521,20150430,AMGN,157.91,-0.012136,719675.0,760324.0
522,20150529,AMGN,156.25999,-0.005446,633129.0,760324.0
523,20150630,AMGN,153.52,-0.017535,691936.0,759100.0
524,20150731,AMGN,176.59,0.150274,781263.0,758250.0
525,20150831,AMGN,151.78,-0.136021,819505.0,758250.0
526,20150930,AMGN,138.32001,-0.088681,898775.0,754900.0
527,20151030,AMGN,158.17999,0.14357999999999999,981000.0,754328.0
528,20151130,AMGN,161.10001,0.023454,583228.0,754328.0
529,20151231,AMGN,162.33,0.007634999999999999,674290.0,754000.0
530,20160129,AMGN,152.73,-0.059139,895855.0,754000.0
531,20160229,AMGN,142.28,-0.061874,800141.0,752091.0
532,20160331,AMGN,149.92999,0.053766999999999995,838508.0,751300.0
533,20160429,AMGN,158.3,0.055826,609092.0,751217.0
534,20160531,AMGN,157.95,0.004106,572163.0,751217.0
535,20160630,AMGN,152.14999,-0.036719999999999996,658985.0,748900.0
536,20160729,AMGN,172.03,0.130661,571113.0,748361.0
537,20160831,AMGN,170.06,-0.005639,648235.0,748361.0
538,20160930,AMGN,166.81,-0.019111000000000003,606490.0,744800.0
539,20161031,AMGN,141.16,-0.15376800000000002,744797.0,743922.0
540,20161130,AMGN,144.07001,0.027699,984789.0,743922.0
541,20161230,AMGN,146.21001,0.014854,705510.0,738200.0
542,20170131,AMGN,156.67999,0.071609,750029.0,738200.0
543,20170228,AMGN,176.53,0.13403099999999998,696228.0,736453.0
544,20170331,AMGN,164.07001,-0.070583,1092851.0,736100.0
545,20170428,AMGN,163.32001,-0.004571,547008.0,735399.0
546,20170531,AMGN,155.24001,-0.042432,695333.0,735399.0
547,20170630,AMGN,172.23,0.10944300000000001,906967.0,730700.0
548,20170731,AMGN,174.50999,0.013238,557421.0,729675.0
549,20170831,AMGN,177.77,0.025271000000000002,466549.0,729675.0
550,20170929,AMGN,186.45,0.048826999999999995,546067.0,726600.0
551,20171031,AMGN,175.22,-0.06023099999999999,630759.0,725911.0
552,20171130,AMGN,175.66,0.009073999999999999,530206.0,725911.0
553,20171229,AMGN,173.89999,-0.010019,547816.0,722200.0
554,20180131,AMGN,186.05,0.069868,664047.0,722200.0
555,20180228,AMGN,183.77,-0.0051600000000000005,971120.0,720562.0
556,20180329,AMGN,170.48,-0.07231900000000001,1560984.0,666400.0
557,20180430,AMGN,174.48,0.023463,696240.0,661706.0
558,20180531,AMGN,179.62,0.037024,720857.0,661706.0
559,20180629,AMGN,184.59,0.02767,650674.0,649000.0
560,20180731,AMGN,196.55,0.064792,525507.0,647272.0
561,20180831,AMGN,199.81,0.023302,470017.0,647272.0
562,20180928,AMGN,207.28999,0.037436000000000004,524593.0,640500.0
563,20181031,AMGN,192.78999,-0.06995,730425.0,637219.0
564,20181130,AMGN,208.25,0.087038,561522.0,637219.0
565,20181231,AMGN,194.67,-0.06521,632119.0,629600.0
566,20190131,AMGN,187.11,-0.038835,736585.0,629600.0
567,20190228,AMGN,190.08,0.023622,551446.0,622278.0
568,20190329,AMGN,189.98,-0.000526,607389.0,614400.0
569,20190430,AMGN,179.32001,-0.056111,591854.0,609936.0
570,20190531,AMGN,166.7,-0.062291,643012.0,609936.0
571,20190628,AMGN,184.28,0.105459,574584.0,602100.0
572,20190731,AMGN,186.58,0.012481,585594.0,599701.0
573,20190830,AMGN,208.62,0.125898,843427.0,599701.0
574,20190930,AMGN,193.50999,-0.07242799999999999,536100.0,596200.0
575,20191031,AMGN,213.25,0.10201,480668.0,594184.0
576,20191129,AMGN,234.72,0.10747899999999999,490308.0,594184.0
577,20191231,AMGN,241.07001,0.027054,418238.0,591400.0
578,20200131,AMGN,216.05,-0.10378699999999999,510789.0,591400.0
579,20200228,AMGN,199.73,-0.068132,498600.0,589807.0
580,20200331,AMGN,202.73,0.015019999999999999,990005.0,588000.0
581,20200430,AMGN,239.22,0.17999300000000001,616290.0,588247.0
582,20200529,AMGN,229.7,-0.033108,560877.0,588247.0
583,20200630,AMGN,235.86,0.026818,607745.0,586400.0
584,20200731,AMGN,244.67,0.037353,528381.0,585694.0
585,20200831,AMGN,253.32001,0.041893,569244.0,585694.0
586,20200930,AMGN,254.16,0.0033159999999999995,559526.0,583500.0
587,20201030,AMGN,216.94,-0.14644300000000002,589730.0,582169.0
588,20201130,AMGN,222.03999,0.030883999999999998,518633.0,582169.0
589,20201231,AMGN,229.92,0.035489,517368.0,578300.0
590,20210129,AMGN,241.42999,0.050061,506334.0,578300.0
591,20210226,AMGN,224.92,-0.061094,465504.0,577566.0
592,20210331,AMGN,248.81,0.106216,714194.0,575300.0
593,20210430,AMGN,239.64,-0.036855,521508.0,574554.0
594,20210528,AMGN,237.94,0.00025,566104.0,574554.0
595,20210630,AMGN,243.75,0.024418000000000002,538988.0,569600.0
596,20210730,AMGN,241.53999,-0.009067,434812.0,567852.0
597,20210831,AMGN,225.53,-0.05899600000000001,571226.0,567852.0
598,20210930,AMGN,212.64999,-0.05711,536819.0,565000.0
599,20211029,AMGN,206.97,-0.026711000000000002,530210.0,563266.0
600,20211130,AMGN,198.88,-0.030583999999999997,641113.0,563266.0
601,20211231,AMGN,224.97,0.131185,641969.0,563266.0
602,20120131,CVX,103.12,-0.030826999999999997,1572333.0,1991484.0
603,20120229,CVX,109.12,0.06604,1309955.0,1976967.0
604,20120330,CVX,107.21,-0.017504,1469927.0,1976967.0
605,20120430,CVX,106.56,-0.006063000000000001,1194622.0,1972674.0
606,20120531,CVX,98.31,-0.068975,1621792.0,1972674.0
607,20120629,CVX,105.5,0.073136,1572864.0,1972674.0
608,20120731,CVX,109.58,0.038673,1342896.0,1972674.0
609,20120831,CVX,112.16,0.031758,1130073.0,1962140.0
610,20120928,CVX,116.56,0.03923,1179134.0,1962140.0
611,20121031,CVX,110.2407,-0.054215,1294587.0,1962140.0
612,20121130,CVX,105.69,-0.033116,1284280.0,1957181.0
613,20121231,CVX,108.14,0.023181,1254399.0,1957181.0
614,20130131,CVX,115.15,0.064823,1194529.0,1957181.0
615,20130228,CVX,117.15,0.025185,1008319.0,1942698.0
616,20130328,CVX,118.82,0.014255,1145523.0,1942698.0
617,20130430,CVX,122.01,0.026847000000000003,1326854.0,1938504.0
618,20130531,CVX,122.75,0.014261000000000001,1554300.0,1938504.0
619,20130628,CVX,118.34,-0.035927,1237148.0,1938504.0
620,20130731,CVX,125.89,0.063799,1046414.0,1938504.0
621,20130830,CVX,120.43,-0.035427999999999994,1141295.0,1932024.0
622,20130930,CVX,121.5,0.008884999999999999,1027381.0,1932024.0
623,20131031,CVX,119.96,-0.012675,1413585.0,1932024.0
624,20131129,CVX,122.44,0.02901,1207050.0,1923173.0
625,20131231,CVX,124.91,0.020173,1162225.0,1923173.0
626,20140131,CVX,111.63,-0.10631700000000001,1314395.0,1923173.0
627,20140228,CVX,115.33,0.042102999999999995,1441354.0,1909130.0
628,20140331,CVX,118.91,0.031041000000000003,1310785.0,1909130.0
629,20140430,CVX,125.52,0.055588,1304074.0,1903663.0
630,20140530,CVX,122.79,-0.013225,1038915.0,1903650.0
631,20140630,CVX,130.55,0.063197,1326394.0,1903650.0
632,20140731,CVX,129.24001,-0.010034,1017768.0,1903650.0
633,20140829,CVX,129.45,0.009904000000000001,913894.0,1898932.0
634,20140930,CVX,119.32,-0.07825399999999999,1302543.0,1898932.0
635,20141031,CVX,119.95,0.00528,1974121.0,1898932.0
636,20141128,CVX,108.87,-0.083451,1306145.0,1890424.0
637,20141231,CVX,112.18,0.030402999999999996,2212045.0,1890424.0
638,20150130,CVX,102.53,-0.086022,2097204.0,1890424.0
639,20150227,CVX,106.68,0.050912,1482680.0,1880180.0
640,20150331,CVX,104.98,-0.015934999999999998,1703046.0,1880180.0
641,20150430,CVX,111.06,0.057915999999999995,1300401.0,1880478.0
642,20150529,CVX,103.0,-0.062939,1328715.0,1880478.0
643,20150630,CVX,96.47,-0.063398,1588101.0,1880478.0
644,20150731,CVX,88.48,-0.082824,1845836.0,1880478.0
645,20150831,CVX,80.99,-0.072559,2879339.0,1880478.0
646,20150930,CVX,78.88,-0.026052999999999996,2461889.0,1880478.0
647,20151030,CVX,90.88,0.15213,2247845.0,1880478.0
648,20151130,CVX,91.32,0.016615,1766993.0,1882037.0
649,20151231,CVX,89.96,-0.014893,2614496.0,1882037.0
650,20160129,CVX,86.47,-0.038794999999999996,2800979.0,1882037.0
651,20160229,CVX,83.44,-0.022667,2349151.0,1883156.0
652,20160331,CVX,95.4,0.143337,2147689.0,1883156.0
653,20160429,CVX,102.18,0.07106900000000001,1556900.0,1884702.0
654,20160531,CVX,101.0,-0.001077,1308801.0,1884702.0
655,20160630,CVX,104.83,0.037920999999999996,1522069.0,1884702.0
656,20160729,CVX,102.48,-0.022417,1346169.0,1884702.0
657,20160831,CVX,100.58,-0.008099,1326769.0,1886520.0
658,20160930,CVX,102.92,0.023265,1513219.0,1886520.0
659,20161031,CVX,104.75,0.017781,1386595.0,1886520.0
660,20161130,CVX,111.56,0.075322,1699806.0,1887769.0
661,20161230,CVX,117.7,0.055038,1345075.0,1887769.0
662,20170131,CVX,111.35,-0.053951,1238323.0,1887769.0
663,20170228,CVX,112.5,0.020027,1232823.0,1893103.0
664,20170331,CVX,107.37,-0.0456,1647468.0,1893103.0
665,20170428,CVX,106.7,-0.00624,1015226.0,1894562.0
666,20170531,CVX,103.48,-0.020056,1185638.0,1894557.0
667,20170630,CVX,104.33,0.008214,1266248.0,1894557.0
668,20170731,CVX,109.19,0.046583,1052900.0,1895003.0
669,20170831,CVX,107.62,-0.004488000000000001,1092832.0,1895003.0
670,20170929,CVX,117.5,0.091804,1096714.0,1895003.0
671,20171031,CVX,115.89,-0.013702,1133049.0,1895003.0
672,20171130,CVX,118.99,0.036069,1018374.0,1899374.0
673,20171229,CVX,125.19,0.052105,1052622.0,1899374.0
674,20180131,CVX,125.35,0.0012779999999999998,1302940.0,1899374.0
675,20180228,CVX,111.92,-0.098205,1703016.0,1910253.0
676,20180329,CVX,114.04,0.018941999999999997,1443929.0,1910253.0
677,20180430,CVX,125.11,0.097071,1431130.0,1910960.0
678,20180531,CVX,124.3,0.002478,1478551.0,1910957.0
679,20180629,CVX,126.43,0.017136000000000002,1363945.0,1910957.0
680,20180731,CVX,126.27,-0.001266,1055484.0,1910957.0
681,20180831,CVX,118.46,-0.05298200000000001,1135569.0,1916147.0
682,20180928,CVX,122.28,0.032247000000000005,1126595.0,1916147.0
683,20181031,CVX,111.65,-0.08693200000000001,1523348.0,1916147.0
684,20181130,CVX,118.94,0.075325,1515649.0,1910774.0
685,20181231,CVX,108.79,-0.085337,1696751.0,1910774.0
686,20190131,CVX,114.65,0.053864999999999996,1391575.0,1910774.0
687,20190228,CVX,119.58,0.05338,1137797.0,1900063.0
688,20190329,CVX,123.18,0.030105,1262313.0,1900063.0
689,20190430,CVX,120.06,-0.025329,2212659.0,1904912.0
690,20190531,CVX,113.85,-0.041812,1749798.0,1904912.0
691,20190628,CVX,124.44,0.093017,1127722.0,1904912.0
692,20190731,CVX,123.11,-0.010688,995281.0,1904912.0
693,20190830,CVX,117.72,-0.034116,1325272.0,1898418.0
694,20190930,CVX,118.6,0.007475,1240689.0,1898418.0
695,20191031,CVX,116.14,-0.020742,1130519.0,1898418.0
696,20191129,CVX,117.13,0.01877,1198918.0,1890872.0
697,20191231,CVX,120.51,0.028857,1209085.0,1890872.0
698,20200131,CVX,107.14,-0.110945,1544195.0,1890872.0
699,20200228,CVX,93.34,-0.116763,1584673.0,1879325.0
700,20200331,CVX,72.46,-0.223698,4759482.0,1879325.0
701,20200430,CVX,92.0,0.26966599999999996,3029526.0,1866979.0
702,20200529,CVX,91.7,0.010761,2069285.0,1866979.0
703,20200630,CVX,89.23,-0.026936,2062259.0,1866979.0
704,20200731,CVX,83.94,-0.059285000000000004,1814810.0,1866979.0
705,20200831,CVX,83.93,0.015249,1735097.0,1867323.0
706,20200930,CVX,72.0,-0.14214200000000002,2564451.0,1867323.0
707,20201030,CVX,69.5,-0.034722,2511717.0,1925052.0
708,20201130,CVX,87.18,0.27295,2416637.0,1925052.0
709,20201231,CVX,84.45,-0.031314999999999996,2248027.0,1925052.0
710,20210129,CVX,85.2,0.008881,1975557.0,1925052.0
711,20210226,CVX,100.0,0.18885,2033587.0,1926377.0
712,20210331,CVX,104.79,0.0479,3041813.0,1926377.0
713,20210430,CVX,103.07,-0.016413999999999998,1751770.0,1928059.0
714,20210528,CVX,103.79,0.019986,2094414.0,1932759.0
715,20210630,CVX,104.74,0.009153,2240641.0,1932759.0
716,20210730,CVX,101.81,-0.027974000000000002,2056969.0,1932759.0
717,20210831,CVX,96.77,-0.036342,2134336.0,1933912.0
718,20210930,CVX,101.45,0.048362,2504680.0,1933912.0
719,20211029,CVX,114.49,0.12853599999999998,2118144.0,1933912.0
720,20211130,CVX,112.87,-0.0024460000000000003,2253165.0,1927686.0
721,20211231,CVX,117.35,0.039692000000000005,2211516.0,1927686.0
722,20120131,AAPL,456.48000999999994,0.127111,2529489.0,932370.0
723,20120229,AAPL,542.44,0.18831099999999998,4208016.0,932370.0
724,20120330,AAPL,599.5499900000001,0.10528399999999999,5751713.0,934982.0
725,20120430,AAPL,583.97998,-0.025969,5815315.0,935062.0
726,20120531,AAPL,577.72998,-0.010702,4145678.0,935062.0
727,20120629,AAPL,584.0,0.010853,2927706.0,937266.0
728,20120731,AAPL,610.76001,0.045822,3336045.0,937406.0
729,20120831,AAPL,665.23999,0.093539,3104998.0,937406.0
730,20120928,AAPL,667.10498,0.002803,3438905.0,939208.0
731,20121031,AAPL,595.3200099999999,-0.107607,4539999.0,940692.0
732,20121130,AAPL,585.28003,-0.012412999999999999,4629601.0,940692.0
733,20121231,AAPL,532.17291,-0.090738,4472556.0,938973.0
734,20130131,AAPL,455.48999000000003,-0.144094,4864029.0,939058.0
735,20130228,AAPL,441.39999000000006,-0.025116,3474204.0,939058.0
736,20130328,AAPL,442.66,0.002855,3418252.0,940094.0
737,20130430,AAPL,442.78,0.000271,4103155.0,938649.0
738,20130531,AAPL,449.73499000000004,0.022596,3507527.0,938649.0
739,20130628,AAPL,396.53,-0.11830299999999999,2611351.0,908442.0
740,20130731,AAPL,452.53,0.141225,2431461.0,908497.0
741,20130830,AAPL,487.216,0.083389,2997612.0,908497.0
742,20130930,AAPL,476.75,-0.021481,3214144.0,899213.0
743,20131031,AAPL,522.70203,0.096386,2948696.0,899738.0
744,20131129,AAPL,556.0700099999999,0.069673,1952387.0,899738.0
745,20131231,AAPL,561.02002,0.008902,2547642.0,892447.0
746,20140131,AAPL,500.60000999999994,-0.107697,3188098.0,891989.0
747,20140228,AAPL,526.23999,0.057311,2111318.0,891989.0
748,20140331,AAPL,536.73999,0.019953,1794860.0,861745.0
749,20140430,AAPL,590.09003,0.099396,2299269.0,861381.0
750,20140530,AAPL,633.0,0.078293,2051679.0,861381.0
751,20140630,AAPL,92.93,0.027662,8535462.0,5989171.0
752,20140731,AAPL,95.6,0.028731,10375564.0,5987867.0
753,20140829,AAPL,102.5,0.077092,9380685.0,5987867.0
754,20140930,AAPL,100.75,-0.017072999999999998,15283673.0,5866161.0
755,20141031,AAPL,108.0,0.07196,13609713.0,5864840.0
756,20141128,AAPL,118.93,0.105556,8213451.0,5864840.0
757,20141231,AAPL,110.38,-0.071891,10766123.0,5826419.0
758,20150130,AAPL,117.16,0.061424,13062738.0,5824748.0
759,20150227,AAPL,128.46001,0.100461,11373392.0,5824748.0
760,20150331,AAPL,124.43,-0.031372000000000004,11389236.0,5824748.0
761,20150430,AAPL,125.15,0.005786,9962108.0,5762278.0
762,20150529,AAPL,130.28,0.045146,9552599.0,5762278.0
763,20150630,AAPL,125.425,-0.037266,8789027.0,5705400.0
764,20150731,AAPL,121.3,-0.032888,10600330.0,5702722.0
765,20150831,AAPL,112.76,-0.066117,16079713.0,5702722.0
766,20150930,AAPL,110.3,-0.021816,12091001.0,5702722.0
767,20151030,AAPL,119.5,0.083409,11147142.0,5575331.0
768,20151130,AAPL,118.3,-0.00569,7517860.0,5575331.0
769,20151231,AAPL,105.26,-0.11022799999999999,9237703.0,5544487.0
770,20160129,AAPL,97.34,-0.07524199999999999,12705755.0,5544583.0
771,20160229,AAPL,96.69,-0.001335,8115988.0,5544583.0
772,20160331,AAPL,108.99,0.127211,7462865.0,5478446.0
773,20160429,AAPL,93.74,-0.139921,8736024.0,5477425.0
774,20160531,AAPL,99.86,0.071368,9014125.0,5477425.0
775,20160630,AAPL,95.6,-0.042660000000000003,7810042.0,5393165.0
776,20160729,AAPL,104.21,0.090063,6860207.0,5388443.0
777,20160831,AAPL,106.1,0.023606,6322814.0,5388443.0
778,20160930,AAPL,113.05,0.06550399999999999,9701084.0,5388443.0
779,20161031,AAPL,113.54,0.004334,6880542.0,5332313.0
780,20161130,AAPL,110.52,-0.021578,7252313.0,5332313.0
781,20161230,AAPL,115.82,0.047955000000000005,6107580.0,5257816.0
782,20170131,AAPL,121.35,0.047746,5633445.0,5246540.0
783,20170228,AAPL,136.99001,0.133581,5765024.0,5246540.0
784,20170331,AAPL,143.66,0.04869,5625243.0,5205815.0
785,20170428,AAPL,143.64999,-7e-05,3744562.0,5213840.0
786,20170531,AAPL,152.75999,0.067804,6555619.0,5213840.0
787,20170630,AAPL,144.02,-0.057214,6847120.0,5169782.0
788,20170731,AAPL,148.73,0.032704000000000004,4222408.0,5165228.0
789,20170831,AAPL,164.0,0.106905,6617859.0,5165228.0
790,20170929,AAPL,154.12,-0.060244000000000006,6805415.0,5126201.0
791,20171031,AAPL,169.03999,0.096808,5043862.0,5134312.0
792,20171130,AAPL,171.85001,0.02035,6016020.0,5134312.0
793,20171229,AAPL,169.23,-0.015246000000000001,5319099.0,5087056.0
794,20180131,AAPL,167.42999,-0.010636,6597524.0,5074013.0
795,20180228,AAPL,178.12,0.06761,9326122.0,5074013.0
796,20180329,AAPL,167.78,-0.058051,7156363.0,4943282.0
797,20180430,AAPL,165.25999,-0.015019999999999999,6662564.0,4915138.0
798,20180531,AAPL,186.87,0.135181,6211796.0,4915138.0
799,20180629,AAPL,185.11,-0.009418000000000001,5276132.0,4842917.0
800,20180731,AAPL,190.28999,0.027982999999999997,3925671.0,4829926.0
801,20180831,AAPL,227.63,0.20006300000000002,7006518.0,4829926.0
802,20180928,AAPL,225.74001,-0.008303,6790750.0,4754986.0
803,20181031,AAPL,218.86,-0.030477999999999998,7901731.0,4745398.0
804,20181130,AAPL,178.58,-0.18070899999999998,9614243.0,4745398.0
805,20181231,AAPL,157.74001,-0.116698,8989251.0,4729803.0
806,20190131,AAPL,166.44,0.055153999999999995,8286384.0,4715280.0
807,20190228,AAPL,173.14999,0.044701,4728399.0,4715280.0
808,20190329,AAPL,189.95,0.097026,6509946.0,4715280.0
809,20190430,AAPL,200.67,0.056436,5069258.0,4601075.0
810,20190531,AAPL,175.07001,-0.123735,7394492.0,4601075.0
811,20190628,AAPL,197.92,0.130519,5161482.0,4531395.0
812,20190731,AAPL,213.03999,0.076394,4736504.0,4519180.0
813,20190830,AAPL,208.74001,-0.016569999999999998,6836722.0,4519180.0
814,20190930,AAPL,223.97,0.072962,5472803.0,4443236.0
815,20191031,AAPL,248.75999,0.11068399999999999,6227831.0,4443265.0
816,20191129,AAPL,267.25,0.077424,4495545.0,4443265.0
817,20191231,AAPL,293.64999,0.098784,5984993.0,4384959.0
818,20200131,AAPL,309.51001,0.05401,7346625.0,4375480.0
819,20200228,AAPL,273.35999,-0.11431,7538341.0,4375480.0
820,20200331,AAPL,254.28999,-0.069761,15678412.0,4323987.0
821,20200430,AAPL,293.79999,0.155374,8151167.0,4334335.0
822,20200529,AAPL,317.94,0.08495599999999999,7011777.0,4334335.0
823,20200630,AAPL,364.79999,0.147386,8095231.0,4283939.0
824,20200731,AAPL,425.04000999999994,0.165132,7543023.0,4275634.0
825,20200831,AAPL,129.03999,0.216309,11844232.0,17102536.0
826,20200831,AAPL,129.03999,0.216309,11844232.0,17102536.0
827,20200930,AAPL,115.81,-0.102526,38816274.0,16976763.0
828,20201030,AAPL,108.86,-0.060012,28938282.0,17001802.0
829,20201130,AAPL,119.05,0.09548999999999999,21197000.0,17001802.0
830,20201231,AAPL,132.69,0.114574,23205317.0,16823263.0
831,20210129,AAPL,131.96001,-0.005502,22434811.0,16788096.0
832,20210226,AAPL,121.26,-0.079532,18332944.0,16788096.0
833,20210331,AAPL,122.15,0.00734,26489849.0,16686305.0
834,20210430,AAPL,131.46001,0.076218,18888744.0,16687631.0
835,20210528,AAPL,124.61,-0.050434,17116318.0,16687631.0
