,date,symbol,price,return,volume,shares_out
836,20210630,AAPL,136.96001,0.099109,16058898.0,16556942.0
837,20210730,AAPL,145.86,0.064982,19182583.0,16530166.0
838,20210831,AAPL,151.83,0.042438,14615956.0,16530166.0
839,20210930,AAPL,141.5,-0.068037,17967120.0,16426786.0
840,20211029,AAPL,149.8,0.05865700000000001,15637134.0,16406397.0
841,20211130,AAPL,165.3,0.10494,16900358.0,16406397.0
842,20211231,AAPL,177.57001,0.07422899999999999,24442196.0,16406397.0
997,20120131,CAT,109.12,0.209492,1651994.0,646620.0
998,20120229,CAT,114.21,0.046646,1181804.0,647533.0
999,20120330,CAT,106.52,-0.067332,1542149.0,647533.0
1000,20120430,CAT,102.77,-0.030886,1289856.0,652500.0
1001,20120531,CAT,87.62,-0.14741700000000002,1578291.0,652500.0
1002,20120629,CAT,84.91,-0.030929,1545231.0,652500.0
1003,20120731,CAT,84.21,-0.00212,1730262.0,652500.0
1004,20120831,CAT,85.33,0.0133,1453709.0,653269.0
1005,20120928,CAT,86.04,0.008320999999999999,1577121.0,653269.0
1006,20121031,CAT,84.81,-0.008251999999999999,1546238.0,653269.0
1007,20121130,CAT,85.24,0.00507,1314587.0,653934.0
1008,20121231,CAT,89.6085,0.05735,1155208.0,653934.0
1009,20130131,CAT,98.39,0.097999,1392832.0,653934.0
1010,20130228,CAT,92.37,-0.061185,1015373.0,655048.0
1011,20130328,CAT,86.97,-0.058461,1221311.0,655048.0
1012,20130430,CAT,84.67,-0.020467,1777885.0,657700.0
1013,20130531,CAT,85.8,0.013346,1472961.0,657700.0
1014,20130628,CAT,82.49,-0.038577999999999994,1215740.0,657700.0
1015,20130731,CAT,82.91,0.012365000000000001,1455663.0,657700.0
1016,20130830,CAT,82.54,-0.004463,1160621.0,647615.0
1017,20130930,CAT,83.4,0.010419,1035528.0,647615.0
1018,20131031,CAT,83.36,0.0067150000000000005,1263415.0,647615.0
1019,20131129,CAT,84.6,0.014875,918123.0,636356.0
1020,20131231,CAT,90.81,0.073404,1032008.0,636356.0
1021,20140131,CAT,93.91,0.040744,1501463.0,636356.0
1022,20140228,CAT,96.97,0.032583999999999995,1155739.0,637822.0
1023,20140331,CAT,99.37,0.02475,1203828.0,637822.0
1024,20140430,CAT,105.4,0.06672,1144868.0,625500.0
1025,20140530,CAT,102.23,-0.030076,816771.0,624234.0
1026,20140630,CAT,108.67,0.06299500000000001,689466.0,624234.0
1027,20140731,CAT,100.75,-0.06644,811992.0,624234.0
1028,20140829,CAT,109.07,0.08258099999999999,932240.0,627847.0
1029,20140930,CAT,99.03,-0.092051,1063323.0,627847.0
1030,20141031,CAT,101.41,0.031101999999999998,1315543.0,605399.0
1031,20141128,CAT,100.6,-0.007987000000000001,714857.0,605399.0
1032,20141231,CAT,91.53,-0.090159,1238322.0,605399.0
1033,20150130,CAT,79.97,-0.11865,1699820.0,605399.0
1034,20150227,CAT,82.9,0.036639,1097195.0,606167.0
1035,20150331,CAT,80.03,-0.03462,1251937.0,606167.0
1036,20150430,CAT,86.88,0.09434,1281403.0,603700.0
1037,20150529,CAT,85.32,-0.017956,872090.0,603644.0
1038,20150630,CAT,84.82,-0.00586,768499.0,603644.0
1039,20150731,CAT,78.63,-0.0639,1442672.0,602633.0
1040,20150831,CAT,76.44,-0.027852,1581194.0,602633.0
1041,20150930,CAT,65.36,-0.14495,1732944.0,602633.0
1042,20151030,CAT,72.99,0.128519,1577832.0,582234.0
1043,20151130,CAT,72.65,-0.004658,1028004.0,582234.0
1044,20151231,CAT,67.96,-0.06455599999999999,1409471.0,582234.0
1045,20160129,CAT,62.24,-0.072837,1735493.0,582234.0
1046,20160229,CAT,67.7,0.087725,1281537.0,582322.0
1047,20160331,CAT,76.54,0.130576,1420015.0,582322.0
1048,20160429,CAT,77.72,0.025477,1217809.0,583892.0
1049,20160531,CAT,72.51,-0.067035,1121518.0,583892.0
1050,20160630,CAT,75.81,0.045511,1060871.0,583892.0
1051,20160729,CAT,82.76,0.10183400000000001,1038857.0,583892.0
1052,20160831,CAT,81.95,-0.009787,745406.0,584231.0
1053,20160930,CAT,88.77,0.083221,992173.0,584231.0
1054,20161031,CAT,83.46,-0.051143,1055574.0,584231.0
1055,20161130,CAT,95.56,0.14498,1210447.0,585073.0
1056,20161230,CAT,92.74,-0.02951,888398.0,585073.0
1057,20170131,CAT,95.66,0.039789,941043.0,585073.0
1058,20170228,CAT,96.66,0.010454000000000001,851079.0,586486.0
1059,20170331,CAT,92.76,-0.040348,1424344.0,586486.0
1060,20170428,CAT,102.26,0.11071600000000001,1116129.0,589157.0
1061,20170531,CAT,105.43,0.030999000000000002,1039277.0,589090.0
1062,20170630,CAT,107.46,0.019254,1050877.0,589090.0
1063,20170731,CAT,113.95,0.06765299999999999,868222.0,590973.0
1064,20170831,CAT,117.49,0.031066000000000003,665229.0,590973.0
1065,20170929,CAT,124.71,0.061452,641371.0,590973.0
1066,20171031,CAT,135.8,0.09518099999999999,925259.0,590973.0
1067,20171130,CAT,141.14999,0.039396,611220.0,594934.0
1068,20171229,CAT,157.58,0.116401,747223.0,594934.0
1069,20180131,CAT,162.78,0.037949000000000004,1348971.0,594934.0
1070,20180228,CAT,154.63,-0.050068,1268759.0,597626.0
1071,20180329,CAT,147.38,-0.046886000000000004,1253015.0,597626.0
1072,20180430,CAT,144.36,-0.015199,1182373.0,597950.0
1073,20180531,CAT,151.91,0.0523,916214.0,597905.0
1074,20180629,CAT,135.67,-0.106905,906737.0,597905.0
1075,20180731,CAT,143.8,0.066264,985777.0,597905.0
1076,20180831,CAT,138.85001,-0.034423,960986.0,594325.0
1077,20180928,CAT,152.49001,0.098235,806492.0,594325.0
1078,20181031,CAT,121.32,-0.198767,1818563.0,590107.0
1079,20181130,CAT,135.67,0.118282,1264152.0,590107.0
1080,20181231,CAT,127.07,-0.063389,1104776.0,590107.0
1081,20190131,CAT,133.16,0.054694000000000007,1192819.0,590107.0
1082,20190228,CAT,137.34,0.031391,789580.0,575543.0
1083,20190329,CAT,135.49001,-0.01347,811098.0,575543.0
1084,20190430,CAT,139.42,0.035352999999999996,838954.0,571876.0
1085,20190531,CAT,119.81,-0.140654,1079066.0,571876.0
1086,20190628,CAT,136.28999,0.137551,800602.0,571876.0
1087,20190731,CAT,131.67,-0.026341000000000003,903708.0,571876.0
1088,20190830,CAT,119.0,-0.096225,892818.0,562589.0
1089,20190930,CAT,126.31,0.061429,801601.0,562589.0
1090,20191031,CAT,137.8,0.099121,1004839.0,552658.0
1091,20191129,CAT,144.73,0.050289999999999994,638287.0,552658.0
1092,20191231,CAT,147.67999,0.020383000000000002,551493.0,552658.0
1093,20200131,CAT,131.35001,-0.103602,645215.0,552658.0
1094,20200228,CAT,124.24,-0.05413,734189.0,550083.0
1095,20200331,CAT,116.04,-0.066001,1576641.0,550083.0
1096,20200430,CAT,116.38,0.011806,1165673.0,541239.0
1097,20200529,CAT,120.13,0.032222,847725.0,541239.0
1098,20200630,CAT,126.5,0.053026,841560.0,541239.0
1099,20200731,CAT,132.88,0.058577,669587.0,541239.0
1100,20200831,CAT,142.31,0.070966,574089.0,541507.0
1101,20200930,CAT,149.14999,0.048063999999999996,748559.0,541507.0
1102,20201030,CAT,157.05,0.059873,757494.0,541507.0
1103,20201130,CAT,173.59,0.10531700000000001,672845.0,543258.0
1104,20201231,CAT,182.02,0.048563,578967.0,543258.0
1105,20210129,CAT,182.84,0.010164,647628.0,543258.0
1106,20210226,CAT,215.88,0.180704,631536.0,545304.0
1107,20210331,CAT,231.87,0.07406900000000001,818438.0,545304.0
1108,20210430,CAT,228.11,-0.011774,548340.0,545304.0
1109,20210528,CAT,241.08,0.056859,596144.0,547787.0
1110,20210630,CAT,217.63,-0.09727100000000001,1033030.0,547787.0
1111,20210730,CAT,206.75,-0.044893,680767.0,547787.0
1112,20210831,CAT,210.87,0.019927,724766.0,547471.0
1113,20210930,CAT,191.97,-0.089629,779510.0,547471.0
1114,20211029,CAT,204.00999,0.0685,720291.0,547471.0
1115,20211130,CAT,193.35001,-0.052252,710587.0,540942.0
1116,20211231,CAT,206.74001,0.069253,577584.0,540942.0
1237,20120131,BA,74.18,0.011316,1037972.0,743234.0
1238,20120229,BA,74.95,0.016312,843434.0,745721.0
1239,20120330,BA,74.37,-0.007737999999999999,896385.0,747834.0
1240,20120430,BA,76.8,0.032674,850001.0,749049.0
1241,20120531,BA,69.61,-0.087891,880954.0,749049.0
1242,20120629,BA,74.3,0.067375,884562.0,749049.0
1243,20120731,BA,73.91,-0.005249,869711.0,751798.0
1244,20120831,BA,71.4,-0.028007,858018.0,751798.0
1245,20120928,BA,69.595,-0.02528,1030909.0,751798.0
1246,20121031,BA,70.44,0.012142,921005.0,754077.0
1247,20121130,BA,74.28,0.060761,1016159.0,754077.0
1248,20121231,BA,75.36,0.01454,900539.0,754077.0
1249,20130131,BA,73.87,-0.019772,1918426.0,754077.0
1250,20130228,BA,76.9,0.047583999999999994,1014525.0,756166.0
1251,20130328,BA,85.85,0.11638499999999999,1054279.0,757310.0
1252,20130430,BA,91.41,0.064764,1063989.0,758681.0
1253,20130531,BA,99.02,0.08855700000000001,1116335.0,758681.0
1254,20130628,BA,102.44,0.034539,997383.0,758681.0
1255,20130731,BA,105.1,0.025966000000000003,1528475.0,754444.0
1256,20130830,BA,103.92,-0.006613,798303.0,754444.0
1257,20130930,BA,117.5,0.130677,893384.0,754444.0
1258,20131031,BA,130.5,0.11063800000000001,1021095.0,751453.0
1259,20131129,BA,134.25,0.032451999999999995,882800.0,751453.0
1260,20131231,BA,136.49001,0.016685,787013.0,751453.0
1261,20140131,BA,125.26,-0.082277,1142579.0,751453.0
1262,20140228,BA,128.92,0.035047,1201033.0,743405.0
1263,20140331,BA,125.49,-0.026606,978387.0,737077.0
1264,20140430,BA,129.02,0.028130000000000002,779880.0,729225.0
1265,20140530,BA,135.25,0.05394500000000001,615281.0,729225.0
1266,20140630,BA,127.23,-0.059298000000000003,787896.0,729225.0
1267,20140731,BA,120.48,-0.053054,1118657.0,720613.0
1268,20140829,BA,126.8,0.058516,793155.0,720613.0
1269,20140930,BA,127.38,0.004574,754179.0,720613.0
1270,20141031,BA,124.91,-0.019391,1074977.0,712930.0
1271,20141128,BA,134.36,0.081499,724232.0,712930.0
1272,20141231,BA,129.98,-0.032599,968713.0,712930.0
1273,20150130,BA,145.37,0.118403,1091006.0,712930.0
1274,20150227,BA,150.85001,0.043956999999999996,925354.0,704388.0
1275,20150331,BA,150.08,-0.005104,816078.0,699842.0
1276,20150430,BA,143.34,-0.044909,845092.0,691517.0
1277,20150529,BA,140.52,-0.013325,793069.0,691517.0
1278,20150630,BA,138.72,-0.01281,704632.0,691517.0
1279,20150731,BA,144.17,0.039288,701387.0,679495.0
1280,20150831,BA,130.67999,-0.087258,928450.0,679495.0
1281,20150930,BA,130.95,0.002066,812916.0,679495.0
1282,20151030,BA,148.07001,0.130737,921496.0,669984.0
1283,20151130,BA,145.45,-0.011549,528946.0,669984.0
1284,20151231,BA,144.59,-0.005913,797032.0,669984.0
1285,20160129,BA,120.13,-0.169168,1358692.0,669984.0
1286,20160229,BA,118.18,-0.007159,1531973.0,662504.0
1287,20160331,BA,126.94,0.074124,1078571.0,651056.0
1288,20160429,BA,134.8,0.06191900000000001,961945.0,637011.0
1289,20160531,BA,126.15,-0.056083,822717.0,637011.0
1290,20160630,BA,129.87,0.029488999999999998,1027560.0,637011.0
1291,20160729,BA,133.66,0.029182999999999997,761514.0,623826.0
1292,20160831,BA,129.45,-0.023343,614806.0,623826.0
1293,20160930,BA,131.74001,0.01769,715705.0,623826.0
1294,20161031,BA,142.42999,0.08114500000000001,809814.0,617166.0
1295,20161130,BA,150.56,0.064734,739716.0,617166.0
1296,20161230,BA,155.67999,0.034006,633876.0,617166.0
1297,20170131,BA,163.42,0.049717000000000004,733790.0,617166.0
1298,20170228,BA,180.23,0.111553,673205.0,612479.0
1299,20170331,BA,176.86,-0.018698,713524.0,608085.0
1300,20170428,BA,184.83,0.045064,521778.0,603581.0
1301,20170531,BA,187.63,0.022831999999999998,660237.0,603581.0
1302,20170630,BA,197.75,0.053936000000000005,646068.0,603581.0
1303,20170731,BA,242.46001,0.22609400000000002,751763.0,591083.0
1304,20170831,BA,239.66,-0.005692,845251.0,591083.0
1305,20170929,BA,254.21001,0.060711,767462.0,591083.0
1306,20171031,BA,257.98001,0.014830000000000001,687734.0,595579.0
1307,20171130,BA,276.79999,0.078456,527524.0,595579.0
1308,20171229,BA,294.91,0.065426,715208.0,595579.0
1309,20180131,BA,354.37,0.201621,1259454.0,595579.0
1310,20180228,BA,362.20999,0.026949,1160970.0,588490.0
1311,20180329,BA,327.88,-0.094779,1385877.0,587224.0
1312,20180430,BA,333.56,0.017322999999999998,1038315.0,582581.0
1313,20180531,BA,352.16,0.060889,857128.0,582581.0
1314,20180629,BA,335.51001,-0.04728,845443.0,582581.0
1315,20180731,BA,356.29999,0.061965,602616.0,574508.0
1316,20180831,BA,342.79001,-0.033118,629727.0,574508.0
1317,20180928,BA,371.89999,0.08492100000000001,645307.0,574508.0
1318,20181031,BA,354.85999,-0.045819,1002646.0,567885.0
1319,20181130,BA,346.76001,-0.018007,854479.0,567885.0
1320,20181231,BA,322.5,-0.069962,911681.0,567885.0
1321,20190131,BA,385.62,0.195721,907879.0,567885.0
1322,20190228,BA,439.95999000000006,0.146245,768827.0,564985.0
1323,20190329,BA,381.42001,-0.13305799999999998,2567694.0,564482.0
1324,20190430,BA,377.69,-0.009779000000000001,1414084.0,562630.0
1325,20190531,BA,341.60999,-0.090087,1028035.0,562630.0
1326,20190628,BA,364.01001,0.065572,808307.0,562630.0
1327,20190731,BA,341.17999,-0.062718,1041926.0,562710.0
1328,20190830,BA,364.09,0.073173,959160.0,562710.0
1329,20190930,BA,380.47,0.044989,793806.0,562710.0
1330,20191031,BA,339.91,-0.10660499999999999,1128011.0,562791.0
1331,20191129,BA,366.17999,0.08333099999999999,867920.0,562791.0
1332,20191231,BA,325.76001,-0.110383,1278087.0,562791.0
1333,20200131,BA,318.26999,-0.022992,1816596.0,563152.0
1334,20200228,BA,275.10999,-0.129151,1183158.0,563152.0
1335,20200331,BA,149.14,-0.45788999999999996,7440495.0,564226.0
1336,20200430,BA,141.02,-0.05444500000000001,8193163.0,564325.0
1337,20200529,BA,145.85001,0.03425,6120838.0,564325.0
1338,20200630,BA,183.3,0.256771,14652446.0,564325.0
1339,20200731,BA,158.0,-0.138025,8026466.0,564449.0
1340,20200831,BA,171.82001,0.08746799999999999,6247571.0,564449.0
1341,20200930,BA,165.25999,-0.03818,4644053.0,564449.0
1342,20201030,BA,144.39,-0.12628599999999998,4220200.0,564530.0
1343,20201130,BA,210.71001,0.459312,5267708.0,564530.0
1344,20201231,BA,214.06,0.015899,4094760.0,564530.0
1345,20210129,BA,194.19,-0.092824,2577624.0,564530.0
1346,20210226,BA,212.00999,0.091766,2441493.0,582997.0
1347,20210331,BA,254.72,0.201453,5185977.0,583640.0
1348,20210430,BA,234.31,-0.080127,2608796.0,584810.0
1349,20210528,BA,247.02,0.05424400000000001,2584297.0,584810.0
1350,20210630,BA,239.56,-0.0302,2632797.0,584810.0
1351,20210730,BA,226.48,-0.0546,2724038.0,586152.0
1352,20210831,BA,219.5,-0.030819,1879631.0,586152.0
1353,20210930,BA,219.94,0.0020050000000000003,1940326.0,586152.0
1354,20211029,BA,207.03,-0.058698,1715544.0,587699.0
1355,20211130,BA,197.85001,-0.044341000000000005,2226289.0,587699.0
1356,20211231,BA,201.32001,0.017539,2127696.0,587699.0
2389,20120131,AXP,50.14,0.06677999999999999,1273263.0,1164000.0
2390,20120229,AXP,52.89,0.054846000000000006,1201206.0,1166477.0
2391,20120330,AXP,57.86,0.09396900000000001,1390217.0,1168294.0
2392,20120430,AXP,60.21,0.044072,1291688.0,1168294.0
2393,20120531,AXP,55.83,-0.072745,1310082.0,1150913.0
2394,20120629,AXP,58.21,0.042629,1156032.0,1150913.0
2395,20120731,AXP,57.71,-0.005154,1153452.0,1139000.0
2396,20120831,AXP,58.3,0.010223999999999999,995173.0,1133649.0
2397,20120928,AXP,56.86,-0.0247,1024019.0,1133649.0
2398,20121031,AXP,55.97,-0.012135,1101753.0,1119062.0
2399,20121130,AXP,55.9,-0.001251,1129029.0,1119062.0
2400,20121231,AXP,57.48,0.028265,1033779.0,1119062.0
2401,20130131,AXP,58.81,0.026618,1227321.0,1105000.0
2402,20130228,AXP,62.15,0.056792999999999996,1072644.0,1104651.0
2403,20130328,AXP,67.46,0.085438,1013790.0,1101986.0
2404,20130430,AXP,68.41,0.017047,1218410.0,1098639.0
2405,20130531,AXP,75.71,0.106709,1215798.0,1098639.0
2406,20130628,AXP,74.76,-0.012548,1217828.0,1098639.0
2407,20130731,AXP,73.77,-0.010166,1263449.0,1078864.0
2408,20130830,AXP,71.91,-0.025213,699236.0,1078864.0
2409,20130930,AXP,75.52,0.050202,746229.0,1078864.0
2410,20131031,AXP,81.8,0.086202,1026077.0,1071271.0
2411,20131129,AXP,85.8,0.0489,627711.0,1071271.0
2412,20131231,AXP,90.73,0.057459,676157.0,1071271.0
2413,20140131,AXP,85.02,-0.060399,1049933.0,1064000.0
2414,20140228,AXP,91.28,0.07363,762568.0,1062568.0
2415,20140331,AXP,90.03,-0.013694,715140.0,1059613.0
2416,20140430,AXP,87.43,-0.026325,848150.0,1058605.0
2417,20140530,AXP,91.5,0.046551999999999996,651109.0,1058605.0
2418,20140630,AXP,94.87,0.036831,605301.0,1058605.0
2419,20140731,AXP,88.0,-0.069674,684753.0,1046567.0
2420,20140829,AXP,89.55,0.017613999999999998,831020.0,1046567.0
2421,20140930,AXP,87.54,-0.022446,853967.0,1046567.0
2422,20141031,AXP,89.95,0.0305,1208709.0,1034677.0
2423,20141128,AXP,92.42,0.027460000000000002,620361.0,1034677.0
2424,20141231,AXP,93.04,0.0067090000000000006,817634.0,1034677.0
2425,20150130,AXP,80.69,-0.129944,1228250.0,1023000.0
2426,20150227,AXP,81.59,0.011154,2119313.0,1019175.0
2427,20150331,AXP,78.12,-0.039343,1546680.0,1015651.0
2428,20150430,AXP,77.45,-0.008577,1338529.0,1015796.0
2429,20150529,AXP,79.72,0.029308999999999998,1034235.0,1015796.0
2430,20150630,AXP,77.72,-0.02145,1417944.0,1015796.0
2431,20150731,AXP,76.06,-0.021359,1179308.0,1001283.0
2432,20150831,AXP,76.72,0.008676999999999999,1551712.0,1001283.0
2433,20150930,AXP,74.13,-0.033759,1103858.0,1001283.0
2434,20151030,AXP,73.26,-0.007824,1222424.0,984246.0
2435,20151130,AXP,71.64,-0.022113,1068400.0,984246.0
2436,20151231,AXP,69.55,-0.029174000000000002,1242331.0,984246.0
2437,20160129,AXP,53.5,-0.2266,2373086.0,969000.0
2438,20160229,AXP,55.58,0.038879000000000004,1597117.0,964045.0
2439,20160331,AXP,61.4,0.10471400000000002,1298650.0,958345.0
2440,20160429,AXP,65.43,0.070358,998589.0,951033.0
2441,20160531,AXP,65.76,0.005044,967957.0,951033.0
2442,20160630,AXP,60.76,-0.07162400000000001,1218201.0,951033.0
2443,20160729,AXP,64.46,0.060895000000000005,901025.0,923781.0
2444,20160831,AXP,65.58,0.017375,775143.0,923781.0
2445,20160930,AXP,64.04,-0.023483,955987.0,923781.0
2446,20161031,AXP,66.42,0.042161000000000004,1162435.0,915255.0
2447,20161130,AXP,72.04,0.084613,995575.0,915255.0
2448,20161230,AXP,74.08,0.028318,759483.0,915255.0
2449,20170131,AXP,76.38,0.035367,1039049.0,915255.0
2450,20170228,AXP,80.06,0.04818,658167.0,901271.0
2451,20170331,AXP,79.11,-0.011866,987196.0,899917.0
2452,20170428,AXP,79.25,0.005815,778937.0,893779.0
2453,20170531,AXP,76.94,-0.029148,661652.0,893779.0
2454,20170630,AXP,84.24,0.09487899999999999,775007.0,893779.0
2455,20170731,AXP,85.23,0.015550999999999999,713557.0,883980.0
2456,20170831,AXP,86.1,0.010208,664085.0,883980.0
2457,20170929,AXP,90.46,0.050638999999999997,652080.0,883980.0
2458,20171031,AXP,95.52,0.059805,770194.0,867996.0
2459,20171130,AXP,97.71,0.022927,612279.0,867996.0
2460,20171229,AXP,99.31,0.016375,650479.0,867996.0
2461,20180131,AXP,99.4,0.004431,819005.0,867996.0
2462,20180228,AXP,97.51,-0.019014,883122.0,860279.0
2463,20180329,AXP,93.28,-0.04338,784956.0,860145.0
2464,20180430,AXP,98.75,0.062393,841131.0,860362.0
2465,20180531,AXP,98.3,-0.004557,612881.0,860362.0
2466,20180629,AXP,98.0,-0.003052,850964.0,860362.0
2467,20180731,AXP,99.52,0.019082,762655.0,861054.0
2468,20180831,AXP,105.98,0.064912,528861.0,861054.0
2469,20180928,AXP,106.49,0.0048119999999999994,594509.0,861054.0
2470,20181031,AXP,102.73,-0.031646,883229.0,854262.0
2471,20181130,AXP,112.27,0.092865,721863.0,854262.0
2472,20181231,AXP,95.32,-0.150975,964517.0,854262.0
2473,20190131,AXP,102.7,0.081515,885443.0,847000.0
2474,20190228,AXP,107.74,0.049075,588421.0,843369.0
2475,20190329,AXP,109.3,0.014478999999999999,707014.0,838748.0
2476,20190430,AXP,117.23,0.07612100000000001,722215.0,835081.0
2477,20190531,AXP,114.71,-0.021496,696070.0,835081.0
2478,20190628,AXP,123.44,0.07610499999999999,571401.0,835081.0
2479,20190731,AXP,124.37,0.010693000000000001,731534.0,829674.0
2480,20190830,AXP,120.37,-0.032162,724673.0,829674.0
2481,20190930,AXP,118.28,-0.017363,790554.0,829674.0
2482,20191031,AXP,117.28,-0.0048189999999999995,716717.0,818271.0
2483,20191129,AXP,120.12,0.024215999999999998,467018.0,818271.0
2484,20191231,AXP,124.49,0.03638,637092.0,818271.0
2485,20200131,AXP,129.87,0.046669999999999996,717885.0,810000.0
2486,20200228,AXP,109.93,-0.153538,734849.0,808041.0
2487,20200331,AXP,85.61,-0.221232,2274706.0,805778.0
2488,20200430,AXP,91.25,0.070903,1640699.0,804971.0
2489,20200529,AXP,95.07,0.041863,1289773.0,804971.0
2490,20200630,AXP,95.2,0.001367,1358293.0,804971.0
2491,20200731,AXP,93.32,-0.015231,912268.0,805161.0
2492,20200831,AXP,101.59,0.08862,770750.0,805161.0
2493,20200930,AXP,100.25,-0.01319,960556.0,805161.0
2494,20201030,AXP,91.24,-0.085586,848834.0,805202.0
2495,20201130,AXP,118.59,0.299759,985485.0,805202.0
2496,20201231,AXP,120.91,0.019563,774384.0,805202.0
2497,20210129,AXP,116.26,-0.034901999999999996,883639.0,805000.0
2498,20210226,AXP,135.25999,0.163427,640700.0,805589.0
2499,20210331,AXP,141.44,0.048869,791662.0,803421.0
2500,20210430,AXP,153.35001,0.084205,594859.0,803303.0
2501,20210528,AXP,160.13,0.044213,560876.0,803303.0
2502,20210630,AXP,165.23,0.031849,743546.0,803303.0
2503,20210730,AXP,170.53,0.034679,876263.0,794433.0
2504,20210831,AXP,165.96001,-0.026799,753955.0,794433.0
2505,20210930,AXP,167.53,0.00946,772490.0,794433.0
2506,20211029,AXP,173.78,0.039873,714743.0,774556.0
